code,name,brand,longitude,latitude
0000000273,松屋 新高円寺店,松屋,139.647888,35.697906
0000000274,松屋 保谷店,松屋,139.567932,35.747768
0000000275,松屋 藤沢南口店,松屋,139.489029,35.338345
0000000276,松屋 馬喰町店,松屋,139.782120,35.692585
0000000277,松屋 京都久御山店,松屋,135.742355,34.887783
0000000278,松屋 春日部店,松屋,139.751602,35.978428
0000000279,松屋 稲毛店,松屋,140.093781,35.637592
0000000280,松屋 東大宮店,松屋,139.641129,35.950771
0000000281,松屋 ふじみ野店,松屋,139.513367,35.858555
0000000282,松屋 海老名店,松屋,139.392258,35.450890
0000000283,松屋 錦糸町北口店,松屋,139.813156,35.697861
0000000284,松屋 志木東口店,松屋,139.575333,35.823406
0000000285,松屋 町田中町店,松屋,139.441895,35.553146
0000000286,松屋 西所沢店（松のや併設）,松屋,139.454910,35.796227
0000000287,松屋 関内ベイスターズ通り店,松屋,139.638199,35.445374
0000000288,松屋 西新井店,松屋,139.789795,35.776257
0000000289,松屋 新宿二丁目店,松屋,139.708099,35.689503
0000000290,松屋 鴬谷店,松屋,139.777832,35.722713
0000000291,松屋 京阪京橋店,松屋,135.532593,34.697803
0000000292,松屋 綱島店,松屋,139.633942,35.536156
0000000296,松屋 東村山店,松屋,139.466187,35.759666
0000000297,松屋 武蔵関店,松屋,139.576950,35.727242
0000000298,松屋 両国店,松屋,139.793610,35.695667
0000000299,松屋 高津店,松屋,139.617065,35.602619
0000000300,松屋 旗の台店,松屋,139.703812,35.606281
0000000301,松屋 千駄木店,松屋,139.763031,35.724453
0000000306,松屋 桜美林学園店（松のや併設）,松屋,139.407272,35.579674
0000000308,松屋 四ツ橋店,松屋,135.496765,34.672581
0000000309,松屋 学芸大学店,松屋,139.685120,35.629253
0000000310,松屋 北浦和東口店,松屋,139.646896,35.872505
0000000311,松屋 橋本店,松屋,139.344482,35.596298
0000000314,松屋 駒込店,松屋,139.747559,35.735977
0000000315,松屋 みずほ台店,松屋,139.549667,35.837090
0000000316,松屋 白楽店,松屋,139.627701,35.488461
0000000319,松屋 森下店,松屋,139.798431,35.687557
0000000321,松屋 踊場店,松屋,139.518265,35.405743
0000000323,松屋 四日市日永店,松屋,136.606140,34.947052
0000000327,松屋 紀ノ川大橋店,松屋,135.149963,34.232311
0000000328,松屋 南行徳店,松屋,139.902573,35.672874
0000000330,松屋 鴨居店,松屋,139.567429,35.510582
0000000332,松屋 新宿靖国通り店,松屋,139.702438,35.693539
0000000335,松屋 中目黒店,松屋,139.698425,35.644703
0000000338,松屋 上石神井店,松屋,139.591431,35.726841
0000000339,松屋 北松戸店（松のや併設）,松屋,139.912735,35.800652
0000000340,松屋 三河安城店（松のや併設）,松屋,137.048538,34.971977
0000000342,松屋 京王八王子店,松屋,139.341385,35.657631
0000000343,松屋 厚木店,松屋,139.357422,35.435936
0000000345,松屋 久我山店,松屋,139.600082,35.687622
0000000348,松屋 東十条店（松のや併設）,松屋,139.727478,35.765656
0000000349,松屋 上板橋店,松屋,139.676910,35.763882
0000000350,松屋 桜木町店,松屋,139.629547,35.449417
0000000351,松屋 池袋アゼリア通り店,松屋,139.706192,35.731853
0000000353,松屋 浅草吾妻橋店,松屋,139.797363,35.710464
0000000354,松屋 西千葉店,松屋,140.102585,35.622307
0000000356,松屋 中延店,松屋,139.712753,35.606094
0000000357,松屋 ときわ台店,松屋,139.689896,35.759556
0000000359,松屋 大井町店,松屋,139.736893,35.607212
0000000361,松屋 武蔵境店,松屋,139.544235,35.702988
0000000362,松屋 天王町店,松屋,139.603745,35.454308
0000000366,松屋 八幡山店,松屋,139.616440,35.671253
0000000367,松屋 人形町店,松屋,139.782623,35.685734
0000000370,松屋 津田沼南口店,松屋,140.019516,35.691444
0000000373,松屋 千葉我孫子店,松屋,140.011383,35.872059
0000000375,松屋 鶴橋店,松屋,135.528946,34.665794
0000000376,松屋 恵美須町店,松屋,135.505035,34.654430
0000000377,松屋 新宿大ガード店,松屋,139.699585,35.693344
0000000378,松屋 千川店（マイカリー食堂併設）,松屋,139.690018,35.738068
0000000379,松屋 西八王子店,松屋,139.313126,35.656277
0000000381,松屋 不動前店,松屋,139.712769,35.626163
0000000384,松屋 志村坂上店,松屋,139.695312,35.776546
0000000385,松屋 板橋本町店,松屋,139.706635,35.761658
0000000386,松屋 東高円寺店,松屋,139.658585,35.698025
0000000387,松屋 今里店,松屋,135.542404,34.668262
0000000388,松屋 小雑賀店,松屋,135.183960,34.203270
0000000389,松屋 東小金井店,松屋,139.524460,35.701344
0000000390,松屋 豊田山之手店（松のや併設）,松屋,137.142624,35.056499
0000000391,松屋 長後店,松屋,139.464233,35.412338
0000000394,松屋 入谷店,松屋,139.784729,35.719444
0000000395,松屋 尾山台店,松屋,139.652893,35.606003
0000000398,松屋 桜上水店,松屋,139.632980,35.668819
0000000400,松屋 新木場店,松屋,139.827286,35.644970
0000000403,松屋 羽村店,松屋,139.315704,35.759285
0000000404,松屋 福生店,松屋,139.328690,35.742638
0000000406,松屋 上鶴間店（松のや併設）,松屋,139.445099,35.538143
0000000407,松屋 我孫子若松店,松屋,140.016418,35.866592
0000000408,松屋 新検見川店,松屋,140.073074,35.651440
0000000411,松屋 大阪本町店,松屋,135.502182,34.682259
0000000412,松屋 初石店,松屋,139.916931,35.884079
0000000413,松屋 三ノ輪店,松屋,139.792038,35.730339
0000000414,松屋 鷺宮店,松屋,139.646683,35.722958
0000000415,松屋 中野富士見町店,松屋,139.667145,35.690762
0000000416,松屋 安城錦町店,松屋,137.082443,34.953407
0000000420,松屋 藤沢北口店,松屋,139.485901,35.339657
0000000421,松屋 梅田角田町店,松屋,135.500671,34.703434
0000000422,松屋 東松山店,松屋,139.401794,36.035938
0000000424,松屋 多摩愛宕店（松のや併設）,松屋,139.431320,35.629539
0000000425,松屋 岡崎北店,松屋,137.162369,34.981377
0000000426,松屋 蘇我店,松屋,140.126709,35.580784
0000000429,松屋 豊田十塚店（松のや併設）,松屋,137.160156,35.079990
0000000430,松屋 中野新橋店,松屋,139.674347,35.692642
0000000431,松屋 東船橋店,松屋,140.006042,35.691547
0000000432,松屋 氷川台店,松屋,139.664688,35.750248
0000000433,松屋 高島平店,松屋,139.665039,35.782024
0000000434,松屋 新大塚店,松屋,139.729599,35.725899
0000000435,松屋 川口上青木店,松屋,139.724457,35.824318
0000000438,松屋 日野店,松屋,139.391891,35.678795
0000000441,松屋 東千葉店,松屋,140.127533,35.619034
0000000443,松屋 逗子店,松屋,139.580078,35.296722
0000000446,松屋 昭島松原町店,松屋,139.356628,35.713871
0000000448,松屋 帝京大学前店,松屋,139.417252,35.638474
0000000450,松屋 五井店,松屋,140.087875,35.513737
0000000452,松屋 お花茶屋店,松屋,139.840515,35.747700
0000000453,松屋 姫路駅南大路通店,松屋,134.684830,34.817703
0000000454,松屋 大島店,松屋,139.835342,35.689926
0000000456,松屋 池尻大橋店,松屋,139.685181,35.650803
0000000457,松屋 浦安富士見店,松屋,139.887848,35.646214
0000000461,松屋 神戸元町東口店 ※2月24日15時より一時閉店、2月26日15時オープン,松屋,135.188248,34.690681
0000000462,松屋 笹塚2丁目店,松屋,139.667847,35.676144
0000000463,松屋 紀尾井町店,松屋,139.738708,35.683281
0000000464,松屋 新所沢東口店,松屋,139.456772,35.806988
0000000466,松屋 南柏店（松のや併設）,松屋,139.953293,35.844646
0000000467,松屋 吉祥院店（マイカリー食堂併設）,松屋,135.725937,34.971020
0000000469,松屋 百万遍店,松屋,135.777969,35.027313
0000000470,松屋 JR茨木店（松のや併設）,松屋,135.562500,34.817017
0000000471,松屋 祖師谷大蔵3丁目店,松屋,139.608765,35.643612
0000000472,松屋 新橋3丁目店,松屋,139.756836,35.665482
0000000473,松屋 小牧店,松屋,136.906342,35.279819
0000000474,松屋 静岡八幡店,松屋,138.395462,34.969646
0000000475,松屋 豊橋つつじが丘店,松屋,137.397827,34.750576
0000000476,松屋 神戸新開地店（松のや併設）,松屋,135.173080,34.676376
0000000477,松屋 豊田東新町店,松屋,137.121460,35.079945
0000000479,松屋 千石店,松屋,139.743500,35.728458
0000000480,松屋 桑名店,松屋,136.686188,35.063232
0000000481,松屋 四条河原町店,松屋,135.751389,35.009998
0000000482,松屋 小平店,松屋,139.487030,35.736664
0000000483,松屋 菊名店,松屋,139.631729,35.510338
0000000484,松屋 国領店,松屋,139.557465,35.649532
0000000485,松屋 生田店,松屋,139.541931,35.615360
0000000486,松屋 川崎西口店,松屋,139.693527,35.531368
0000000487,松屋 東武霞ヶ関店,松屋,139.443237,35.924984
0000000488,松屋 代々木上原店,松屋,139.680710,35.669727
0000000490,松屋 博多駅前通り店（マイカリー食堂併設）,松屋,130.413864,33.589840
0000000491,松屋 西新店 (マイカリー食堂併設),松屋,130.357803,33.582870
0000000492,松屋 下板橋店,松屋,139.714386,35.745361
0000000494,松屋 東中野店,松屋,139.682648,35.706779
0000000495,松屋 桜橋店,松屋,135.494995,34.698235
0000000498,松屋 東大宮駅前店（マイカリー食堂併設）,松屋,139.641327,35.948750
0000000499,松屋 新宿1丁目店,松屋,139.714264,35.690933
0000000500,松屋 草加清門町店,松屋,139.784073,35.853985
0000000501,松屋 蓮田店,松屋,139.653961,35.981319
0000000502,松屋 京都西院店,松屋,135.731567,35.003311
0000000503,松屋 南津守店,松屋,135.480286,34.626804
0000000505,松屋 鎌ヶ谷店,松屋,140.006119,35.766037
0000000506,松屋 大津通錦店,松屋,136.906311,35.172337
0000000508,松屋 京王つつじヶ丘店,松屋,139.575592,35.658741
0000000509,松屋 朝霞台店,松屋,139.587830,35.815441
0000000511,松屋 成田店 （マイカリー食堂併設）,松屋,140.316635,35.774132
0000000512,松屋 野並店,松屋,136.952377,35.099728
0000000513,松屋 中板橋店 ※2月19日15時より一時閉店、2月26日15時オープン,松屋,139.696884,35.755707
0000000514,松屋 小田原店,松屋,139.158371,35.254391
0000000516,松屋 久米川店（マイカリー食堂併設）,松屋,139.473679,35.749977
0000000517,松屋 亀戸南店,松屋,139.826462,35.696804
0000000518,松屋 ふじみ野駅前店,松屋,139.521988,35.860523
0000000519,松屋 刈谷日高店,松屋,136.993484,35.006084
0000000520,松屋 静岡池田店 （松のや併設）,松屋,138.423569,34.986317
0000000521,松屋 板橋区役所前店,松屋,139.709763,35.751297
0000000522,松屋 千葉幸町店,松屋,140.090805,35.625488
0000000526,松屋 半田店（マイカリー食堂併設）,松屋,136.910065,34.882896
0000000528,松屋 鶴ヶ島店,松屋,139.422653,35.936657
0000000530,松屋 本川越店（松のや併設）,松屋,139.481461,35.913265
0000000531,松屋 江戸川店,松屋,139.877838,35.676090
0000000532,松屋 北綾瀬店（マイカリー食堂併設）,松屋,139.829941,35.776329
0000000533,松屋 小平小川店,松屋,139.465424,35.733852
0000000535,松屋 東久留米下里店（松のや併設）,松屋,139.501312,35.753796
0000000536,松屋 蕨北町店（松のや併設）,松屋,139.672775,35.831238
0000000539,松屋 豊橋藤沢町店,松屋,137.372620,34.745651
0000000540,松屋 岡山駅前店（松のや併設）,松屋,133.921738,34.665321
0000000541,松屋 岡山駅西口店,松屋,133.916916,34.667480
0000000542,松屋 蓮田関山店（松のや併設）,松屋,139.649155,35.989609
0000000544,松屋 沼袋店,松屋,139.663422,35.719242
0000000546,松屋 東大井町店（マイカリー食堂併設）,松屋,139.735474,35.605179
0000000547,松屋 二俣川店,松屋,139.530426,35.465797
0000000548,松屋 谷町九丁目店（松のや併設）,松屋,135.515839,34.666084
0000000552,松屋 伊勢原店,松屋,139.313202,35.394970
0000000553,松屋 天神店,松屋,130.397766,33.592319
0000000554,松屋 沼津店（松のや併設）,松屋,138.863770,35.121006
0000000556,松屋 川越西口店,松屋,139.482651,35.907391
0000000557,松屋 富士ラウンドワン店,松屋,138.692596,35.153088
0000000558,松屋 湘南台店,松屋,139.464401,35.396107
0000000559,松屋 つくば西大通り店（マイカリー食堂併設）,松屋,140.097015,36.095325
0000000560,松屋 武庫川店（マイカリー食堂併設）,松屋,135.385132,34.730743
0000000561,松屋 船橋南口店,松屋,139.985504,35.700726
0000000562,松屋 稲城矢野口店（松のや併設）,松屋,139.521805,35.638615
0000000564,松屋 新杉田店,松屋,139.619049,35.387005
0000000565,松屋 立川柴崎町店（松のや併設）,松屋,139.407669,35.687752
0000000566,松屋 水戸バイパス店,松屋,140.472290,36.345036
0000000569,松屋 東大和清水店 （松のや併設）,松屋,139.442993,35.747231
0000000570,松屋 朝霞店,松屋,139.599396,35.796467
0000000571,松屋 青梅新町店（松のや併設）,松屋,139.320770,35.779625
0000000573,松屋 反町店,松屋,139.624786,35.474937
0000000574,松屋 淵野辺北口店,松屋,139.395737,35.569950
0000000575,松屋 青砥店,松屋,139.855728,35.745491
0000000576,松屋 与野店（松のや併設）,松屋,139.618179,35.878391
0000000577,松屋 高田馬場2丁目店,松屋,139.709656,35.711662
0000000579,松屋 東淀川菅原店,松屋,135.527298,34.738441
0000000580,松屋 東神奈川店,松屋,139.629791,35.482388
0000000582,松屋 布施寿町店（松のや併設）,松屋,135.564316,34.652763
0000000584,松屋 茅ヶ崎店,松屋,139.404480,35.330685
0000000585,松屋 上前津店,松屋,136.906631,35.158466
0000000590,松屋 穴川オーツーパーク店（松のや併設）,松屋,140.119476,35.651718
0000000591,松屋 天神橋六丁目店（松のや併設）,松屋,135.510513,34.711979
0000000592,松屋 土浦真鍋店,松屋,140.199554,36.091419
0000000593,松屋 越谷蒲生店（マイカリー食堂併設）,松屋,139.806717,35.857525
0000000594,松屋 王子1丁目店,松屋,139.740250,35.754906
0000000595,松屋 足立保塚店,松屋,139.810516,35.786991
0000000596,松屋 高坂店,松屋,139.396729,36.002953
0000000597,松屋 石橋駅前店,松屋,135.444489,34.807693
0000000598,松屋 和光白子店（松のや併設）,松屋,139.619568,35.768448
0000000600,松屋 仙台中央店,松屋,140.879593,38.260025
0000000602,松屋 仙台南町通り店,松屋,140.872635,38.257969
0000000604,松屋 野火止店（松のや併設）,松屋,139.555435,35.802914
0000000605,松屋 四谷三丁目店,松屋,139.721054,35.687317
0000000606,松屋 糀谷店（松のや併設）,松屋,139.730240,35.554710
0000000607,松屋 浦和太田窪店（松のや併設）,松屋,139.686646,35.848797
0000000608,松屋 浦和町谷店（松のや併設）,松屋,139.621445,35.859192
0000000609,松屋 仙台鹿島店,松屋,140.909317,38.313744
0000000611,松屋 新潟駅前店,松屋,139.061569,37.914291
0000000612,松屋 大津店,松屋,135.887970,34.987377
0000000615,松屋 沼津南店,松屋,138.878799,35.090801
0000000616,松屋 東住吉湯里店,松屋,135.538391,34.609833
0000000618,松屋 エイトタウン本宮店（松のや併設）,松屋,140.377319,37.486412
0000000619,松屋 本内店（松のや併設）,松屋,140.485413,37.779491
0000000621,松屋 大垣店,松屋,136.622482,35.349609
0000000622,松屋 花園町店,松屋,135.496658,34.645699
0000000623,松屋 仙台定禅寺通り店,松屋,140.868301,38.265781
0000000624,松屋 前橋上小出町店（松のや併設）,松屋,139.061386,36.417343
0000000625,松屋 日立桜川町店,松屋,140.632523,36.559959
0000000626,松屋 四日市堀木店,松屋,136.614700,34.972237
0000000628,松屋 綾瀬店（マイカリー食堂併設）,松屋,139.824524,35.762798
0000000629,松屋 住之江公園店,松屋,135.472855,34.608383
0000000631,松屋 古淵店,松屋,139.419891,35.556034
0000000632,松屋 亀田インター店,松屋,139.075409,37.882877
0000000634,松屋 五個荘店,松屋,136.192123,35.165115
0000000636,松屋 小倉片野店（松のや併設）,松屋,130.881058,33.862392
0000000638,松屋 一宮店（松のや併設）,松屋,136.821991,35.302910
0000000641,松屋 石和店,松屋,138.621017,35.645088
0000000642,松屋 広島矢野店（松のや併設）,松屋,132.533890,34.354198
0000000643,松屋 伊勢崎上泉町店（松のや併設）,松屋,139.192841,36.311401
0000000645,松屋 大泉学園南口店,松屋,139.586395,35.749157
0000000647,松屋 伊勢崎宮子町店（松のや併設）,松屋,139.160797,36.332767
0000000649,松屋 福井御幸店,松屋,136.241684,36.056885
0000000651,松屋 保土ヶ谷店,松屋,139.598785,35.445904
0000000652,松屋 柏崎店（松のや併設）,松屋,138.581268,37.379639
0000000653,松屋 袖ヶ浦店,松屋,139.963882,35.427883
0000000655,松屋 立川北口店,松屋,139.411545,35.698765
0000000657,松屋 館林店（松のや併設）,松屋,139.545074,36.234043
0000000658,松屋 川越インター店（松のや併設）,松屋,139.467224,35.900486
0000000659,松屋 上尾緑丘店（松のや併設）,松屋,139.578690,35.986576
0000000660,松屋 西船橋南店,松屋,139.954269,35.706718
0000000661,松屋 豊山店,松屋,136.908539,35.249382
0000000662,松屋 新潟米山店,松屋,139.055115,37.906536
0000000665,松屋 西新宿8丁目店,松屋,139.692093,35.694820
0000000666,松屋 取手店（松のや併設）,松屋,140.063782,35.895657
0000000667,松屋 五反野店（マイカリー食堂併設）,松屋,139.808319,35.765068
0000000668,松屋 松本駅前店,松屋,137.965347,36.231594
0000000670,松屋 高崎駅前店 （松のや併設）,松屋,139.010086,36.322662
0000000672,松屋 奈良駅前店,松屋,135.819916,34.679043
0000000673,松屋 入間店（松のや併設）,松屋,139.377029,35.809929
0000000674,松屋 新松戸西口店,松屋,139.920609,35.824867
0000000675,松屋 水道橋店,松屋,139.751999,35.701546
0000000676,松屋 盛岡駅前通店,松屋,141.137299,39.702106
0000000677,松屋 富山田中町店（松のや併設）,松屋,137.240982,36.696033
0000000678,松屋 柏中央町店,松屋,139.971085,35.860119
0000000680,松屋 木更津店,松屋,139.944641,35.377056
0000000682,松屋 神戸玉津店（松のや併設）,松屋,134.979736,34.667534
0000000683,松屋 白河店,松屋,140.185898,37.125546
0000000685,松屋 千林大宮店,松屋,135.549271,34.723858
0000000686,松屋 大宮吉野町店（松のや併設）,松屋,139.621658,35.946621
0000000688,松屋 福山東店（松のや併設）,松屋,133.399414,34.496868
0000000691,松屋 大曽根北店,松屋,136.938538,35.199226
0000000692,松屋 周南店（松のや併設）,松屋,131.800629,34.065350
0000000693,松屋 茂原店,松屋,140.287659,35.429733
0000000694,松屋 神戸伊川谷店（マイカリー食堂併設）,松屋,135.015854,34.663826
0000000695,松屋 牛久店,松屋,140.138901,35.983047
